name,date,open,high,low,close,price,market_cap,total_volume
Bitcoin,01/26/2020,8415.96,8595.73,8348.67,8595.73,226.0119,3117998019.1275,135790231.88905972
Bitcoin,01/30/2020,8879.34,9509.81,8879.34,9509.81,225.3083,3109175682.095,83155505.15562138
Bitcoin,02/02/2020,9308.06,9363.22,9308.06,9338.42,216.9136,2994172300.44,74142168.01402433
Bitcoin,02/06/2020,9308.91,9744.64,9179.96,9744.64,222.4872,3072075446.7,88164946.84338237
Bitcoin,02/10/2020,9799.45,10148.38,9799.45,9890.12,227.2050999999999,3138151161.072499,80694160.19495533
Bitcoin,02/14/2020,10226.93,10328.9,10221.26,10320.16,222.9061,3079497925.3725,76979240.31280218
Bitcoin,02/18/2020,9894.14,10133.82,9723.61,10133.82,220.0922,3041547650.985,79154588.47482522
Bitcoin,02/22/2020,9618.41,9673.01,9608.17,9658.61,220.6493,3049996660.2725,66708973.92079521
Bitcoin,02/26/2020,9946.72,9946.72,8801.66,8801.66,219.0956,3029418429.03,65150873.75436823
Bitcoin,02/28/2020,8781.18,8781.18,8717.33,8717.33,222.0401587875259,3070809845.0275135,51632481.43908263
Bitcoin,03/02/2020,8552.99,8905.88,8552.99,8905.88,235.6774,3260249204.835,137045816.2260813
Bitcoin,03/06/2020,8756.72,9135.85,8756.72,9135.85,259.0086000000001,3584044452.9300013,165435433.7487849
Bitcoin,03/10/2020,8902.2,8902.2,7906.73,7906.73,232.9962,3224923703.82,199965387.6619376
Bitcoin,03/14/2020,7935.52,7935.52,5142.99,5214.19,235.9199,3266299219.505,128976204.99927545
Bitcoin,03/18/2020,5397.93,5397.93,5032.5,5376.28,242.4568,3357729670.42,121468767.5434641
Bitcoin,03/22/2020,6170.2,6195.6,5859.65,5859.65,234.6238,3250184845.45,88821471.77949807
Bitcoin,03/26/2020,6456.35,6765.56,6456.35,6765.56,240.2988,3329826479.07,71396084.8246788
Bitcoin,03/30/2020,6397.83,6403.14,5915.34,6403.14,244.0821,3383185375.785,80482172.09597999
Bitcoin,04/02/2020,6421.71,6807.9,6421.71,6807.9,244.1459,3384954726.9025,64143296.199941635
Bitcoin,04/06/2020,6732.85,7297.64,6732.85,7297.64,235.5529999999999,3266702003.4249988,74180476.06972592
Bitcoin,04/10/2020,7196.78,7342.29,6864.69,6864.69,238.1319,3303312137.1225,61755698.92656742
Bitcoin,04/14/2020,6878.78,6913.16,6857.54,6860.18,238.7314,3312404143.285,58732103.48183354
Bitcoin,04/18/2020,6629.43,7242.51,6629.43,7242.51,237.378,3294575196.45,57584610.05522578
Bitcoin,04/22/2020,7127.51,7127.51,6842.04,7110.0,236.1711557723409,3278687399.961783,44991044.50687964
Bitcoin,04/26/2020,7382.79,7683.87,7382.79,7683.87,253.8991,3525782547.105,137186494.71170896
Bitcoin,04/29/2020,7774.28,8744.43,7758.23,8744.43,253.5991,3522504178.955,85884430.30666418
Bitcoin,05/02/2020,8610.64,8966.31,8610.64,8966.31,257.7075,3580465593.9375,58106060.44444854
Bitcoin,05/06/2020,8888.67,9144.69,8884.41,9144.69,269.9614999999999,3751796695.2874985,93658288.66772273
Bitcoin,05/10/2020,9959.17,9959.17,8752.62,8752.62,280.6241999999999,3901083285.0899987,128754965.89965025
Bitcoin,05/14/2020,8604.75,9796.49,8604.75,9796.49,273.0192999999999,3796353842.947499,119553919.98697218
Bitcoin,05/18/2020,9309.3,9708.44,9309.3,9708.44,274.8255,3822334889.7375,98543018.35211967
Bitcoin,05/22/2020,9760.2,9760.2,9059.96,9131.77,272.3412999999999,3788784931.469999,74704492.0402275
Bitcoin,05/26/2020,9170.36,9170.36,8731.85,8839.13,275.5846387340832,3834877371.4562297,50059694.67622344
Bitcoin,05/30/2020,9174.12,9662.71,9174.12,9662.71,274.578,3821054905.8,45050575.22814669
Bitcoin,06/02/2020,9466.96,10167.93,9466.96,9515.24,289.2957000000001,4027806171.9600015,111062141.12648012
Bitcoin,06/06/2020,9645.23,9776.2,9636.97,9662.86,290.3057,4043022165.1175,129285347.54407713
Bitcoin,06/10/2020,9738.6,9874.9,9738.6,9874.9,295.961,4122115211.9,73794326.12201199
Bitcoin,06/14/2020,9326.0,9469.53,9326.0,9345.96,293.9203,4095470764.185,65277495.588918425
Bitcoin,06/18/2020,9431.72,9524.93,9399.77,9399.77,288.0364999999999,4014523120.5749984,67739327.34903467
Bitcoin,06/22/2020,9312.78,9678.68,9298.36,9678.68,281.4887,3924198780.6125,63244191.82668233
Bitcoin,06/26/2020,9624.68,9624.68,9166.49,9166.49,285.2645,3977863688.6375,32203956.61897762
Bitcoin,06/29/2020,9013.91,9185.17,9013.91,9185.17,290.0955000000001,4046186762.5125012,60818266.22008967
Bitcoin,07/02/2020,9149.72,9230.67,9094.32,9094.32,284.3491,3967004055.1925,50540130.74794698
Bitcoin,07/06/2020,9071.39,9342.38,9071.39,9342.38,255.6062,3566978130.845,123648767.77025563
Bitcoin,07/10/2020,9253.63,9432.17,9235.72,9282.91,260.0037,3629235646.08,133194355.06279549
Bitcoin,07/14/2020,9234.31,9297.48,9234.31,9247.06,260.9075,3642718765.4375,59404464.50294682
Bitcoin,07/18/2020,9203.37,9203.37,9136.48,9168.4,259.4899,3623906198.45,54148215.13499707
Bitcoin,07/22/2020,9202.62,9514.3,9163.16,9514.3,267.7980999999999,3740905133.6624985,51503307.06679215
Bitcoin,07/26/2020,9589.82,9925.75,9535.94,9925.75,266.0272,3717118257.44,73040649.64393184
Bitcoin,07/30/2020,10962.26,11116.31,10904.92,11116.31,245.1679,3426730125.8925,153991184.32363835
Bitcoin,08/02/2020,11325.55,11812.09,11066.31,11066.31,246.2715,3443109527.925,175875957.5910767
Bitcoin,08/06/2020,11230.91,11768.13,11181.92,11768.13,247.5595,3462026772.6875,148675593.25572366
Bitcoin,08/10/2020,11571.49,11862.94,11571.49,11862.94,247.1476,3457360133.78,90325941.05609
Bitcoin,08/14/2020,11398.67,11817.16,11398.67,11777.39,252.0497,3526137495.545,82125758.55914597
Bitcoin,08/18/2020,11864.91,12272.47,11864.91,11949.61,241.9136999999999,3384336375.9449987,84472855.7931449
Bitcoin,08/22/2020,11733.28,11861.84,11515.12,11676.39,246.5418,3449082800.73,96641741.12450412
Bitcoin,08/26/2020,11647.93,11758.83,11350.75,11465.0,243.2692000000001,3403299617.6200013,76545513.49477836
Bitcoin,08/30/2020,11300.4,11701.0,11300.4,11701.0,246.7755,3456621444.825,78230800.04911813
Bitcoin,09/02/2020,11672.32,11895.23,11418.25,11418.25,252.341,3535619144.775,95206093.35512507
Bitcoin,09/06/2020,10197.46,10484.47,10177.79,10260.02,253.6226999999999,3554522140.4999986,94243302.29425739
Bitcoin,09/10/2020,10359.45,10359.45,10125.01,10342.16,253.3213,3551247974.375,63959131.20365665
Bitcoin,09/14/2020,10378.22,10661.1,10328.87,10661.1,259.7117999999999,3641795729.9099984,82969308.75347461
Bitcoin,09/18/2020,10787.58,10952.25,10787.58,10927.15,255.4233,3582471422.0625,83832524.03554013
Bitcoin,09/22/2020,11084.0,11084.0,10439.52,10527.59,253.2085,3551882233.75,88508043.4273131
Bitcoin,09/26/2020,10223.78,10743.19,10223.78,10743.19,244.2709,3427768044.885,106548662.28337547
Bitcoin,09/29/2020,10765.3,10837.52,10672.03,10837.52,243.2006548544864,3413570471.5539427,93749435.17178354
Bitcoin,10/02/2020,10770.88,10770.88,10572.67,10572.67,234.5253,3292518276.0975,110710603.09814687
Bitcoin,10/06/2020,10546.66,10784.95,10546.66,10605.96,236.4501,3319540687.6575,87634999.71721902
Bitcoin,10/10/2020,10668.01,11286.54,10668.01,11286.54,235.7386,3309551885.795,62271722.260468975
Bitcoin,10/14/2020,11377.81,11543.18,11377.81,11435.57,223.9464,3146530899.9,87796699.14598
Bitcoin,10/18/2020,11495.58,11495.9,11319.1,11495.9,217.9995,3063792222.9375,109539415.0915327
Bitcoin,10/22/2020,11752.15,12951.04,11752.15,12951.04,223.0161,3134965194.7125,71588917.36395298
Bitcoin,10/26/2020,12928.07,13106.05,12928.07,13060.79,227.9995,3205775569.775,88471192.53868681
Bitcoin,10/30/2020,13655.19,13655.19,13283.0,13537.17,222.4171382852381,3127985665.9882746,101386584.09915563
Bitcoin,11/02/2020,13778.64,13778.64,13558.36,13558.36,222.9536999999999,3136367731.6949987,70165374.02114585
Bitcoin,11/06/2020,13989.98,15553.33,13989.98,15548.31,222.6812,3133241391.63,58633108.40665714
Bitcoin,11/10/2020,14818.46,15496.32,14818.46,15278.71,224.3086,3157115506.425,63561423.223313816
Bitcoin,11/14/2020,15686.91,16326.81,15686.91,16095.56,234.6867000000001,3304071908.9550014,80763824.9531341
Bitcoin,11/18/2020,15984.67,17829.93,15984.67,17829.93,233.7807,3292205018.715,72515582.86551493
Bitcoin,11/22/2020,17819.76,18689.53,17819.76,18390.61,235.1735,3312571610.275,55130032.39951651
Bitcoin,11/26/2020,18360.69,19091.52,17138.03,17138.03,230.9863,3254290910.1525,73282646.18860614
Bitcoin,11/29/2020,17140.28,18169.95,17140.28,18169.95,225.9568,3184369639.96,58830426.88734985
Bitcoin,12/02/2020,19609.52,19609.52,18857.42,19208.4,218.5065,3080176877.25,96999963.63035093
Bitcoin,12/06/2020,19435.2,19435.2,18711.23,19325.55,228.5712,3222813920.04,95409417.4905671
Bitcoin,12/10/2020,19198.81,19198.81,18262.06,18262.06,225.6422999999999,3182408229.6824985,71643965.12343475
Bitcoin,12/14/2020,18058.03,19259.97,18058.03,19259.97,225.9978,3188139664.71,56781693.77813109
Bitcoin,12/18/2020,19432.36,23121.0,19432.36,23121.0,236.2208,3333116826.64,103785827.2593271
Bitcoin,12/22/2020,23864.0,23864.0,22841.0,23795.0,232.7402999999999,3284896594.1999984,74708330.707501
Bitcoin,12/26/2020,23308.0,26476.0,23308.0,26476.0,235.1563,3319854338.695,61431426.38713984
Bitcoin,12/30/2020,26423.0,28837.0,26423.0,28837.0,239.882,3387421698.4,86630763.25450982
Bitcoin,01/02/2021,29022.0,32164.0,29022.0,32164.0,238.9705999999999,3375292445.5799985,84138462.79309112
Bitcoin,01/06/2021,33008.0,36934.0,31516.0,36934.0,236.0015000000001,3334246892.1125016,71871894.07356025
Bitcoin,01/10/2021,39547.0,40816.0,38398.0,38398.0,229.8152,3246886599.4,70623213.73756033
Bitcoin,01/14/2021,35670.0,39233.0,33938.0,39233.0,236.8450000000001,3346205371.2500014,74887945.15831198
Bitcoin,01/18/2021,36788.0,36788.0,35804.0,36595.0,243.657,3442447010.25,79882346.22687149
Bitcoin,01/22/2021,36105.0,36105.0,30914.0,32958.0,241.5321,3412425891.825,79529081.71071678
Bitcoin,01/26/2021,32068.0,32582.0,32068.0,32582.0,239.5548,3384490103.1,67810639.80677219
Bitcoin,01/30/2021,30446.0,34200.0,30446.0,34200.0,241.8506,3416925739.45,70787411.31238237
Bitcoin,02/02/2021,33065.0,35486.0,33065.0,35486.0,241.5189000000001,3412239398.9250016,60882937.62553394
Bitcoin,02/06/2021,37495.0,39279.0,36817.0,39279.0,235.4793,3326910420.225,50100818.287086904
Bitcoin,02/10/2021,38833.0,46570.0,38833.0,44849.0,236.704,3344213288.0,56975125.501362815
Bitcoin,02/14/2021,47816.0,48608.0,46941.0,48608.0,236.9908,3348265270.1,39256136.30427565
Bitcoin,02/18/2021,47898.0,52144.0,47898.0,51733.0,235.9781,3333957591.325,26856157.042346757
Bitcoin,02/22/2021,56039.0,57669.0,54411.0,54411.0,236.0847,3335463662.775,24401603.48024925
Bitcoin,02/26/2021,48692.0,49849.0,46551.0,46551.0,232.4757,3284474808.525,33772801.85844162
Bitcoin,02/27/2021,46654.0,49787.0,44970.0,48532.0,231.9446000000001,3276971294.9500012,31085021.505248632
Bitcoin,03/06/2021,50577.0,50577.0,48727.0,49019.0,234.048,3306688656.0,28778007.286285885
Bitcoin,03/10/2021,51313.0,56020.0,51313.0,56020.0,235.4204999999999,3326079679.1249986,27373179.763544746
Bitcoin,03/14/2021,57789.0,61315.0,57354.0,59429.0,240.9352,3419033119.26,54518478.95936304
Bitcoin,03/18/2021,55805.0,59015.0,55805.0,57922.0,239.0329940983288,3392690898.43522,47757592.65993454
Bitcoin,03/22/2021,58243.0,58376.0,54370.0,54370.0,241.2417000000001,3424926508.0275016,29761665.976133663
Bitcoin,03/26/2021,54585.0,55033.0,51417.0,55033.0,237.441,3371792792.55,30834563.231427405
Bitcoin,03/30/2021,55832.0,58669.0,55728.0,58669.0,237.4971,3373426620.6825,30268982.762250736
Bitcoin,04/02/2021,58817.0,59060.0,58801.0,59060.0,237.2305,3370470121.0375,30728765.83133291
Bitcoin,04/06/2021,57060.0,58707.0,57060.0,58062.0,237.4891000000001,3374927913.9625015,26801090.327187903
Bitcoin,04/10/2021,56134.0,59979.0,56134.0,59979.0,237.0714,3369940317.075,31108417.12996518
Bitcoin,04/14/2021,59988.0,63577.0,59911.0,62807.0,233.4572,3319341161.04,31403744.863089006
Bitcoin,04/18/2021,63180.0,63180.0,56289.0,56289.0,229.6785,3266430207.375,23353985.64778831
Bitcoin,04/22/2021,55721.0,56295.0,51966.0,51966.0,223.3178,3176729202.67,43602264.82379089
Bitcoin,04/26/2021,51191.0,53979.0,48981.0,53979.0,225.7387,3212024675.365,32062237.057725612
Bitcoin,04/29/2021,54992.0,54992.0,53597.0,53597.0,225.4831,3208477948.985,30472196.11636243
Bitcoin,05/02/2021,57829.0,57829.0,56601.0,56601.0,224.1748,3189861690.38,29003069.45899297
Bitcoin,05/06/2021,57200.0,57432.0,53464.0,56508.0,224.7413,3197922617.155,32252691.587104306
Bitcoin,05/10/2021,57362.0,58772.0,55902.0,55902.0,225.2889,3205714609.215,18238445.735281847
Bitcoin,05/14/2021,56929.0,56929.0,49913.0,49913.0,223.6157,3181906060.795,24133822.467004918
Bitcoin,05/18/2021,46781.0,46781.0,43091.0,43091.0,228.7013000000001,3254270843.1550016,40449914.18863471
Bitcoin,05/22/2021,37287.0,40438.0,37287.0,37520.0,229.5263999999999,3266011479.8399987,36746856.38036806
Bitcoin,05/26/2021,34978.0,39407.0,34978.0,39407.0,229.0022,3258552454.57,29194036.771787077
Bitcoin,05/30/2021,38643.0,38643.0,34775.0,35715.0,229.9343000000001,3271815631.7050014,28833233.41266869
Bitcoin,06/02/2021,37341.0,37686.0,36680.0,37686.0,230.5181,3280122726.235,29722314.849446375
Bitcoin,06/06/2021,39151.0,39151.0,35547.0,35834.0,232.6301,3310175113.435,29012321.272587787
Bitcoin,06/10/2021,33451.0,37554.0,33451.0,36903.0,233.6681,3324945178.735,35303170.71466479
Bitcoin,06/14/2021,37289.0,40625.0,35666.0,40625.0,237.2013,3375220318.155,46839294.423419096
Bitcoin,06/18/2021,40378.0,40378.0,35881.0,35881.0,250.4743,3564086480.705,96364192.87222852
Bitcoin,06/22/2021,35582.0,35787.0,31712.0,32508.0,247.6944000000001,3524530310.6400013,100630046.35212404
Bitcoin,06/26/2021,33703.0,34675.0,31943.0,32024.0,248.5519999999999,3536733401.1999984,67360540.67947954
Bitcoin,06/29/2021,34607.0,35969.0,34557.0,35969.0,242.9967,3457685093.145,60767655.66479779
Bitcoin,07/02/2021,35171.0,35171.0,33678.0,33951.0,245.4754,3492955382.99,55692672.674818866
Bitcoin,07/06/2021,34730.0,35394.0,33928.0,34150.0,243.9959,3488836375.125,26531885.052744597
Bitcoin,07/10/2021,33932.0,33971.0,32934.0,33705.0,247.2790000000001,3536683169.6000013,41166801.74969953
Bitcoin,07/14/2021,34300.0,34300.0,32676.0,32879.0,243.8486,3488498071.6,37387508.430996
Bitcoin,07/18/2021,31726.0,31919.0,31400.0,31919.0,240.5377000000001,3442040366.0175014,39616260.29622073
Bitcoin,07/22/2021,30928.0,32409.0,29972.0,32409.0,242.4769,3470729479.685,34244051.08008979
Bitcoin,07/26/2021,33456.0,37282.0,33456.0,37282.0,242.4819,3471728541.2025,34005665.062683985
Bitcoin,07/30/2021,39077.0,41936.0,39077.0,41936.0,250.621,3589074420.225,49080095.21505225
Bitcoin,08/02/2021,41754.0,41754.0,39279.0,39279.0,248.3451,3557369715.93,40522516.655076645
Bitcoin,08/06/2021,38368.0,42802.0,38368.0,42802.0,256.3038739667178,3672257830.226641,73197757.00524
Bitcoin,08/10/2021,44648.0,46311.0,43753.0,45640.0,262.4063254601778,3760650012.699992,99893250.06832577
Bitcoin,08/14/2021,45652.0,47717.0,44495.0,47089.0,257.5058,3691294141.84,68104997.64448473
Bitcoin,08/18/2021,47025.0,47025.0,44534.0,45015.0,254.6537509187558,3651410104.6425366,52711167.626877494
Bitcoin,08/22/2021,46745.0,49251.0,46745.0,49251.0,255.161,3659678537.625,42339288.96608291
Bitcoin,08/26/2021,49519.0,49519.0,47229.0,47229.0,260.415,3736024266.375,42932957.07889688
Bitcoin,08/30/2021,49083.0,49083.0,47124.0,47124.0,271.0401208003443,3889432509.487961,96139966.48557808
Bitcoin,09/02/2021,47335.0,49339.0,47335.0,49339.0,268.595,3855533497.75,111884711.19735701
Bitcoin,09/06/2021,49935.0,52740.0,49935.0,52740.0,265.3844519614875,3810376692.0404396,64748934.30717278
Bitcoin,09/10/2021,46995.0,46995.0,44803.0,44803.0,269.6130164214266,3871966451.4313917,79366281.26047984
Bitcoin,09/14/2021,45196.0,47135.0,45140.0,47135.0,268.8928000000001,3862503903.2800016,75940632.19947487
Bitcoin,09/18/2021,48187.0,48267.0,47229.0,48267.0,285.0223,4095521056.4875,113799594.1409435
Bitcoin,09/22/2021,47371.0,47371.0,40387.0,43587.0,291.8907431569518,4195301867.783395,114394387.16569845
Bitcoin,09/26/2021,44981.0,44981.0,42752.0,43337.0,310.1915636277567,4459352692.658084,115546321.24017799
Bitcoin,09/29/2021,42247.0,42247.0,41010.0,41588.0,290.6655,4179711756.9,130058766.78659293
Bitcoin,10/02/2021,43859.0,48182.0,43859.0,47778.0,286.6653999999999,4122384618.0649986,74446013.37027897
Bitcoin,10/06/2021,48283.0,55415.0,48283.0,55415.0,283.9491880809251,4084701354.030234,52932167.70111447
Bitcoin,10/10/2021,53895.0,55125.0,53895.0,54712.0,276.6800999999999,3981564979.0499988,97423601.54430674
Bitcoin,10/14/2021,57573.0,57573.0,56335.0,57452.0,278.3728,4007009432.32,60573486.78209071
Bitcoin,10/18/2021,61809.0,62018.0,61166.0,62018.0,274.4838999999999,3951120257.4274983,52505422.1849008
Bitcoin,10/22/2021,64518.0,66238.0,61029.0,61029.0,272.806179588859,3926969933.4822383,26896009.893020075
Bitcoin,10/26/2021,61572.0,63228.0,60604.0,60604.0,277.2454,3993823954.025,40729476.381133035
Bitcoin,10/30/2021,58641.0,62283.0,58641.0,61837.0,274.9428876558478,3961652068.233111,43239135.22644978
Bitcoin,11/02/2021,61472.0,63247.0,61122.0,63247.0,276.1756000000001,3980470592.0700016,43240737.35047461
Bitcoin,11/06/2021,63131.0,63131.0,61247.0,61661.0,275.6135,3973299338.7,34164576.518917255
Bitcoin,11/10/2021,63153.0,67617.0,63153.0,65061.0,288.4447167883336,4158911304.5409093,79396118.75259325
Bitcoin,11/14/2021,65006.0,65649.0,64432.0,65649.0,288.3881586253327,4158095826.323497,54859994.563074075
Bitcoin,11/18/2021,63934.0,63934.0,56987.0,56987.0,291.7037645294952,4205901558.4920735,40248392.33013304
Bitcoin,11/22/2021,58459.0,60083.0,56387.0,56387.0,292.6148,4219037232.32,63540197.33148093
Bitcoin,11/26/2021,57749.0,58898.0,53828.0,53828.0,293.9933,4238912996.72,63623601.6003042
Bitcoin,11/29/2021,54533.0,57849.0,54533.0,57849.0,288.7194990885924,4162873225.658961,52624701.467293404
Bitcoin,12/02/2021,57011.0,57169.0,56508.0,56508.0,286.8366,4135724833.44,43880110.290356554
Bitcoin,12/06/2021,53786.0,53786.0,49162.0,50462.0,283.6760591480217,4090154891.219836,63971590.58757594
Bitcoin,12/10/2021,50648.0,50648.0,47304.0,47304.0,280.7014,4047265065.76,53533745.82603215
Bitcoin,12/14/2021,49242.0,50051.0,46696.0,48411.0,281.7267,4062048251.28,46165536.822869964
Bitcoin,12/18/2021,48937.0,48937.0,46329.0,46970.0,281.829870770124,4063535808.711956,41411646.7104373
Bitcoin,12/22/2021,46807.0,49145.0,46807.0,48756.0,284.2393,4098275923.12,48308760.90560098
Bitcoin,12/26/2021,50901.0,50901.0,50663.0,50853.0,281.4010623650275,4057353077.6039124,43424335.531163365
Bitcoin,12/30/2021,50774.0,50774.0,46507.0,47192.0,278.0134,4008508406.56,41914107.67785419
Bitcoin,01/02/2022,46320.0,47816.0,46320.0,47387.0,278.5088137572824,4015651480.2780004,47637462.16841643
Bitcoin,01/06/2022,46531.0,46531.0,43216.0,43216.0,259.8007283854695,3745910822.1530533,80056216.9967666
Bitcoin,01/10/2022,41527.0,41870.0,41527.0,41870.0,264.3384833893257,3811337988.900654,67863178.91055241
Bitcoin,01/14/2022,42777.0,43982.0,42608.0,43121.0,263.5782,3817350354.96,60783290.21756031
Bitcoin,01/18/2022,43227.0,43227.0,42298.0,42395.0,269.8668,3909600811.62,64124892.99653497
Bitcoin,01/22/2022,41750.0,41750.0,35180.0,35180.0,267.7126,3879202423.705,73043602.38810194
Bitcoin,01/26/2022,36306.0,36989.0,36306.0,36870.0,263.6558186169038,3821420843.637938,57163446.795025095
Bitcoin,01/30/2022,37277.0,38232.0,37277.0,37983.0,265.1281000000001,3843674745.1425014,61280618.55732058
Bitcoin,02/02/2022,38556.0,38836.0,37001.0,37001.0,260.4762322897643,3777139796.810643,38131976.86865548
Bitcoin,02/06/2022,37101.0,42476.0,37101.0,42476.0,257.8158000000001,3739450598.7300014,55868003.65302729
Bitcoin,02/10/2022,43911.0,44384.0,43628.0,43628.0,257.0634000000001,3729475807.2000012,51730292.4009465
Bitcoin,02/14/2022,42445.0,42635.0,42248.0,42635.0,253.0766,3672268004.3,49833133.79994442
Bitcoin,02/18/2022,44574.0,44574.0,40073.0,40073.0,225.9602,3279919634.095,143390129.28370252
Bitcoin,02/22/2022,40193.0,40193.0,37060.0,38337.0,234.6379,3406736999.8375,99655604.53121857
Bitcoin,02/26/2022,37372.0,39316.0,37372.0,39090.0,232.3324000000001,3374233144.9200015,62180213.61240129
Bitcoin,02/27/2022,37804.0,44460.0,37804.0,43981.0,229.1488,3328896176.08,102329840.28166316
Bitcoin,03/06/2022,42492.0,42492.0,38443.0,38443.0,227.2453999999999,3302029052.6449986,72465770.66977338
Bitcoin,03/10/2022,38076.0,41986.0,38076.0,39468.0,210.0943850637937,3053595830.271203,139379271.33868462
Bitcoin,03/14/2022,38775.0,39669.0,37853.0,39669.0,221.3282999999999,3217665292.1924987,183422133.02821282
Bitcoin,03/18/2022,39332.0,41837.0,39332.0,41837.0,225.2666000000001,3275815633.8700013,144278489.53657845
Bitcoin,03/22/2022,42202.0,42402.0,41062.0,42402.0,222.9704,3243160210.6,69900344.06948392
Bitcoin,03/26/2022,42802.0,44511.0,42802.0,44511.0,231.6583,3370431355.445,95134718.75546841
Bitcoin,03/30/2022,46715.0,47459.0,46715.0,47063.0,228.4683,3324950575.2675,56654306.07150725
Bitcoin,04/02/2022,45528.0,46270.0,45528.0,45842.0,228.0672,3319968528.72,54615311.643692665
Bitcoin,04/06/2022,46435.0,46623.0,43199.0,43199.0,230.0781,3350144206.29,58032869.77182835
Bitcoin,04/10/2022,43515.0,43515.0,42275.0,42275.0,227.1631,3308579439.8025,61479340.23891231
Bitcoin,04/14/2022,39604.0,41205.0,39604.0,39959.0,228.6427999999999,3331062656.779999,47781609.22090014
Bitcoin,04/18/2022,40587.0,40834.0,39739.0,40834.0,226.5658,3301579143.195,43765322.15025832
Bitcoin,04/22/2022,41498.0,41498.0,39757.0,39757.0,230.0509,3353296684.9425,55274502.37627574
Bitcoin,04/26/2022,39562.0,40489.0,38134.0,38134.0,234.7495,3422635972.525,58712579.1018823
Bitcoin,04/29/2022,39238.0,39742.0,38651.0,38651.0,239.1288999999999,3487336313.1499987,70113446.29750317
Bitcoin,05/02/2022,37821.0,38562.0,37821.0,38562.0,240.503,3508277386.75,50336412.979991846
Bitcoin,05/06/2022,37758.0,39699.0,36116.0,36116.0,243.5587,3553698013.0575,67754768.56019479
Bitcoin,05/10/2022,35573.0,35573.0,30270.0,31027.0,237.9452,3472697170.03,55993048.11643384
Bitcoin,05/14/2022,28913.0,30189.0,28913.0,30189.0,238.7763,3485799693.18,48531118.883055605
Bitcoin,05/18/2022,31319.0,31319.0,28772.0,28772.0,240.0007956438866,3504653618.529092,44294574.3495357
Bitcoin,05/22/2022,30382.0,30382.0,29257.0,30351.0,234.9098,3431133648.015,40541222.49556373
Bitcoin,05/26/2022,29163.0,29655.0,29163.0,29347.0,230.5048000000001,3367623264.4200015,46253457.40687432
Bitcoin,05/30/2022,28647.0,31741.0,28647.0,31741.0,230.21,3364179590.25,52117340.606796384
Bitcoin,06/02/2022,31866.0,31866.0,29833.0,30481.0,229.9118,3360764475.475,58562863.20358095
Bitcoin,06/06/2022,29714.0,31373.0,29714.0,31373.0,228.4640000000001,3340446394.8000016,51089489.85407352
Bitcoin,06/10/2022,31265.0,31265.0,29101.0,29101.0,232.746,3403177100.1,54594105.82680428
Bitcoin,06/14/2022,28374.0,28374.0,22245.0,22245.0,232.354,3399002106.7,79606359.72514415
Bitcoin,06/18/2022,22529.0,22529.0,19047.42,19047.42,231.2732999999999,3383904198.1124988,39022087.91012471
Bitcoin,06/22/2022,20516.0,20701.0,19983.57,19983.57,230.6597,3375670110.545,36477159.2595533
Bitcoin,06/26/2022,21100.0,21526.0,21053.0,21053.0,226.4528,3314850054.32,36795275.81748264
Bitcoin,06/29/2022,20751.0,20751.0,20109.0,20109.0,229.8831,3365879385.27,71785978.8373853
Bitcoin,07/02/2022,19608.4,19608.4,19268.23,19268.23,229.8658,3366614506.8,53526673.23620633
Bitcoin,07/06/2022,19310.23,20567.0,19310.23,20567.0,233.9255,3426856523.425,124125639.29530513
Bitcoin,07/10/2022,21661.0,21859.0,20860.0,20860.0,234.9767,3443254571.12,115435785.46487305
Bitcoin,07/14/2022,19998.47,20575.0,19350.74,20575.0,234.5278999999999,3437534062.2749987,93607431.45305927
Bitcoin,07/18/2022,20795.0,22395.0,20795.0,22395.0,232.8346999999999,3413577894.9649987,75776526.63573742
Bitcoin,07/22/2022,23367.0,23367.0,22697.0,22697.0,239.2765,3508852288.5125,245683532.12691057
Bitcoin,07/26/2022,22506.0,22614.0,21236.0,21236.0,237.2262,3479847405.18,115160470.82095526
Bitcoin,07/30/2022,22909.0,23848.0,22909.0,23653.0,236.0463,3463401139.065,76056339.96172076
Bitcoin,08/02/2022,23380.0,23380.0,23054.0,23054.0,237.7358,3489093808.33,72356986.64595664
Bitcoin,08/06/2022,22860.0,23225.0,22678.0,22985.0,237.2592999999999,3482919072.1399984,84448749.0956819
Bitcoin,08/10/2022,23198.0,23949.0,23198.0,23949.0,238.9718,3508906579.53,73353042.37453015
Bitcoin,08/14/2022,23949.0,24434.0,23949.0,24313.0,238.6566,3505203181.935,78899567.08428396
Bitcoin,08/18/2022,24179.0,24179.0,23248.0,23248.0,240.3238,3530596945.8,107434379.86060317
Bitcoin,08/22/2022,20946.0,21616.0,20946.0,21388.0,246.444,3621402163.5,135776679.78278795
Bitcoin,08/26/2022,21562.0,21618.0,20271.0,20271.0,243.2229000000001,3574397657.8275013,121587412.75625242
Bitcoin,08/30/2022,20070.0,20309.0,19659.25,19805.35,242.9008,3569664084.28,97564224.99277282
Bitcoin,09/02/2022,20024.0,20154.0,19941.45,19941.45,244.2051,3588832044.4725,109153976.98039407
Bitcoin,09/06/2022,19814.56,19980.01,18859.5,18859.5,245.3209,3607756618.6475,89165069.70010512
Bitcoin,09/10/2022,19280.63,21707.0,19280.63,21707.0,247.5392,3640379548.48,79268221.71546365
